"Iteration";"Year";"Type";"N"
"1";"138";"Simulation";"940.101339241025"
"1";"139";"Simulation";"936.657707852052"
"1";"140";"Simulation";"930.992986446938"
"1";"141";"Simulation";"902.634597721191"
"1";"142";"Simulation";"936.617784247925"
"1";"143";"Simulation";"910.821208438183"
"1";"144";"Simulation";"931.681343630496"
"1";"145";"Simulation";"906.188654518613"
"1";"146";"Simulation";"869.86835838633"
"1";"147";"Simulation";"869.554740059353"
"1";"148";"Simulation";"863.412849641836"
"1";"149";"Simulation";"835.498854171231"
"1";"150";"Simulation";"849.948335307434"
"1";"151";"Simulation";"849.269218111917"
"1";"152";"Simulation";"835.050486228108"
"1";"153";"Simulation";"812.67638757945"
"1";"154";"Simulation";"791.577862630399"
"1";"155";"Simulation";"824.628778537968"
"1";"156";"Simulation";"816.503008147141"
"1";"157";"Simulation";"864.149203573534"
"1";"158";"Simulation";"850.792200413372"
"1";"159";"Simulation";"843.979272432528"
"1";"160";"Simulation";"828.143610768375"
"1";"161";"Simulation";"810.211740830002"
"1";"162";"Simulation";"805.465992477457"
"1";"163";"Simulation";"800.436174607419"
"1";"164";"Simulation";"811.904351736164"
"1";"165";"Simulation";"813.192037390371"
"1";"166";"Simulation";"800.142537873553"
"1";"167";"Simulation";"795.980165682522"
"1";"168";"Simulation";"801.837989623118"
"1";"169";"Simulation";"796.829858448617"
"1";"170";"Simulation";"778.333962700564"
"1";"171";"Simulation";"789.326990458167"
"1";"172";"Simulation";"777.210704973705"
"1";"173";"Simulation";"791.939640624511"
"1";"174";"Simulation";"786.495186149186"
"1";"175";"Simulation";"773.576555572644"
"1";"176";"Simulation";"823.484158744368"
"1";"177";"Simulation";"823.436686732485"
"1";"178";"Simulation";"817.614260542212"
"1";"179";"Simulation";"807.684064963068"
"1";"180";"Simulation";"825.974205765258"
"1";"181";"Simulation";"850.254918034077"
"1";"182";"Simulation";"834.1677186091"
"1";"183";"Simulation";"838.736306296199"
"1";"184";"Simulation";"851.1670558095"
"1";"185";"Simulation";"842.455508344257"
"1";"186";"Simulation";"849.871217333483"
"1";"187";"Simulation";"845.304692272808"
"1";"188";"Simulation";"837.825515451073"
"1";"189";"Simulation";"824.847966833736"
"1";"190";"Simulation";"851.726796324368"
"1";"191";"Simulation";"851.774658369848"
"1";"192";"Simulation";"820.299147966642"
"1";"193";"Simulation";"809.587147434869"
"1";"194";"Simulation";"836.229624202522"
"1";"195";"Simulation";"815.726198752473"
"1";"196";"Simulation";"813.649114477611"
"1";"197";"Simulation";"830.449956707497"
"1";"198";"Simulation";"862.191086757864"
"1";"199";"Simulation";"855.233296626803"
"1";"200";"Simulation";"878.408545833967"
"1";"201";"Simulation";"869.579357483904"
"2";"1";"Simulation";"255"
"2";"2";"Simulation";"217.046745678219"
"2";"3";"Simulation";"214.139525739114"
"2";"4";"Simulation";"204.625031525693"
"2";"5";"Simulation";"237.995445769308"
"2";"6";"Simulation";"239.865308373993"
"2";"7";"Simulation";"270.655498050868"
"2";"8";"Simulation";"307.593511138769"
"2";"9";"Simulation";"299.556166804239"
"2";"10";"Simulation";"317.691629083737"
"2";"11";"Simulation";"321.576099740447"
"2";"12";"Simulation";"345.14249784989"
"2";"13";"Simulation";"362.93971757506"
"2";"14";"Simulation";"390.878779134423"
"2";"15";"Simulation";"415.979766701847"
"2";"16";"Simulation";"435.547815028178"
"2";"17";"Simulation";"460.948910070588"
"2";"18";"Simulation";"447.70260505454"
"2";"19";"Simulation";"453.770761921038"
"2";"20";"Simulation";"489.237104455804"
"2";"21";"Simulation";"500.958061593129"
"2";"22";"Simulation";"519.405429393996"
"2";"23";"Simulation";"528.276074369941"
"2";"24";"Simulation";"542.129401341532"
"2";"25";"Simulation";"548.605227088416"
"2";"26";"Simulation";"570.339045204214"
"2";"27";"Simulation";"566.191165417757"
"2";"28";"Simulation";"577.782673875302"
"2";"29";"Simulation";"592.493993270053"
"2";"30";"Simulation";"589.073944772551"
"2";"31";"Simulation";"582.235995925631"
"2";"32";"Simulation";"582.333869204598"
"2";"33";"Simulation";"605.455652720807"
"2";"34";"Simulation";"597.617245281026"
"2";"35";"Simulation";"567.876822364976"
"2";"36";"Simulation";"596.413156159715"
"2";"37";"Simulation";"591.471250446212"
"2";"38";"Simulation";"587.056393592574"
"2";"39";"Simulation";"581.037261540046"
"2";"40";"Simulation";"618.491652346142"
"2";"41";"Simulation";"647.078015636823"
"2";"42";"Simulation";"663.106381039403"
"2";"43";"Simulation";"659.913937436625"
"2";"44";"Simulation";"682.97294019023"
"2";"45";"Simulation";"685.382933940092"
"2";"46";"Simulation";"668.095369641609"
"2";"47";"Simulation";"680.567400608905"
"2";"48";"Simulation";"674.318412876373"
"2";"49";"Simulation";"676.486332525959"
"2";"50";"Simulation";"674.54927661448"
"2";"51";"Simulation";"686.006495159645"
"2";"52";"Simulation";"723.708922180218"
"2";"53";"Simulation";"749.622707627765"
"2";"54";"Simulation";"741.861787419754"
"2";"55";"Simulation";"793.846034944766"
"2";"56";"Simulation";"769.38396482754"
"2";"57";"Simulation";"786.807829442025"
"2";"58";"Simulation";"792.438182232424"
"2";"59";"Simulation";"784.18183353595"
"2";"60";"Simulation";"781.479218472413"
"2";"61";"Simulation";"803.705383580463"
"2";"62";"Simulation";"808.371443481008"
"2";"63";"Simulation";"787.957966464712"
"2";"64";"Simulation";"819.302764128135"
"2";"65";"Simulation";"816.381030909368"
"2";"66";"Simulation";"824.702156837282"
"2";"67";"Simulation";"796.146344376432"
"2";"68";"Simulation";"789.955489410933"
"2";"69";"Simulation";"762.948062783442"
"2";"70";"Simulation";"743.408123271682"
"2";"71";"Simulation";"726.857481035318"
"2";"72";"Simulation";"737.33434281071"
"2";"73";"Simulation";"745.796964046368"
"2";"74";"Simulation";"728.303495297822"
"2";"75";"Simulation";"739.420869451615"
"2";"76";"Simulation";"750.978274113744"
"2";"77";"Simulation";"780.715221470266"
"2";"78";"Simulation";"802.748743828484"
"2";"79";"Simulation";"788.938300646973"
"2";"80";"Simulation";"800.592566941803"
"2";"81";"Simulation";"791.929191520068"
"2";"82";"Simulation";"792.351409325151"
"2";"83";"Simulation";"765.969006963133"
"2";"84";"Simulation";"740.936645761471"
"2";"85";"Simulation";"765.3068381036"
"2";"86";"Simulation";"758.659476003393"
"2";"87";"Simulation";"806.918582518706"
"2";"88";"Simulation";"819.819178039985"
"2";"89";"Simulation";"784.862101159145"
"2";"90";"Simulation";"828.698824307483"
"2";"91";"Simulation";"805.425620197749"
"2";"92";"Simulation";"819.879006569422"
"2";"93";"Simulation";"829.621980362133"
"2";"94";"Simulation";"826.121010963041"
"2";"95";"Simulation";"813.506135640513"
"2";"96";"Simulation";"789.793384111013"
"2";"97";"Simulation";"805.008734998891"
"2";"98";"Simulation";"800.777676097287"
"2";"99";"Simulation";"815.672757623466"
"2";"100";"Simulation";"809.30425636295"
"2";"101";"Simulation";"782.211204681047"
"2";"102";"Simulation";"809.442347657905"
"2";"103";"Simulation";"820.747829826089"
"2";"104";"Simulation";"824.188363203071"
"2";"105";"Simulation";"815.026840912349"
"2";"106";"Simulation";"830.698322989292"
"2";"107";"Simulation";"858.358187262211"
"2";"108";"Simulation";"857.285670551146"
"2";"109";"Simulation";"851.754091528881"
"2";"110";"Simulation";"844.495718044968"
"2";"111";"Simulation";"841.649269010422"
"2";"112";"Simulation";"835.955869357448"
"2";"113";"Simulation";"843.933161568492"
"2";"114";"Simulation";"799.426362067966"
"2";"115";"Simulation";"819.118793562255"
"2";"116";"Simulation";"826.201886103501"
"2";"117";"Simulation";"802.919814624443"
"2";"118";"Simulation";"797.302715830021"
"2";"119";"Simulation";"797.86827136555"
"2";"120";"Simulation";"802.711108832688"
"2";"121";"Simulation";"807.440967368695"
"2";"122";"Simulation";"789.511787266949"
"2";"123";"Simulation";"791.437646900165"
"2";"124";"Simulation";"788.261692767479"
"2";"125";"Simulation";"775.786102288748"
"2";"126";"Simulation";"773.378560790667"
"2";"127";"Simulation";"781.47105559075"
"2";"128";"Simulation";"787.980259866639"
"2";"129";"Simulation";"749.856985602689"
"2";"130";"Simulation";"758.552923615705"
"2";"131";"Simulation";"750.357941913587"
"2";"132";"Simulation";"762.032005482623"
"2";"133";"Simulation";"747.346996264633"
"2";"134";"Simulation";"754.798010510997"
"2";"135";"Simulation";"760.151781899537"
"2";"136";"Simulation";"770.865181001304"
"2";"137";"Simulation";"774.96784358223"
"2";"138";"Simulation";"790.97923603319"
"2";"139";"Simulation";"792.518550759684"
"2";"140";"Simulation";"788.460066901534"
"2";"141";"Simulation";"794.942303774313"
"2";"142";"Simulation";"803.126202127816"
"2";"143";"Simulation";"804.239847085524"
"2";"144";"Simulation";"825.847199684319"
"2";"145";"Simulation";"851.8399198211"
"2";"146";"Simulation";"847.911881354892"
"2";"147";"Simulation";"871.178767970303"
"2";"148";"Simulation";"879.347215508501"
"2";"149";"Simulation";"883.40271681933"
"2";"150";"Simulation";"843.624806471082"
"2";"151";"Simulation";"824.452741162392"
"2";"152";"Simulation";"840.094880180364"
"2";"153";"Simulation";"843.876617449637"
"2";"154";"Simulation";"806.87756458973"
"2";"155";"Simulation";"818.489088585744"
"2";"156";"Simulation";"814.789706893937"
"2";"157";"Simulation";"815.03989753761"
"2";"158";"Simulation";"779.808694105947"
"2";"159";"Simulation";"794.052380443691"
"2";"160";"Simulation";"771.502976825348"
"2";"161";"Simulation";"768.049280041287"
"2";"162";"Simulation";"792.817803664668"
"2";"163";"Simulation";"802.397995144784"
"2";"164";"Simulation";"805.625563809878"
"2";"165";"Simulation";"806.138448403491"
"2";"166";"Simulation";"779.224488973559"
"2";"167";"Simulation";"794.224594143201"
"2";"168";"Simulation";"811.540504107355"
"2";"169";"Simulation";"830.095901328247"
"2";"170";"Simulation";"830.5035218893"
"2";"171";"Simulation";"841.741040930727"
"2";"172";"Simulation";"818.84397504211"
"2";"173";"Simulation";"842.343535932409"
"2";"174";"Simulation";"809.371277127923"
"2";"175";"Simulation";"818.865381600332"
"2";"176";"Simulation";"838.154627476003"
"2";"177";"Simulation";"830.692281226004"
"2";"178";"Simulation";"857.325517014483"
"2";"179";"Simulation";"858.625703594782"
"2";"180";"Simulation";"850.12839345702"
"2";"181";"Simulation";"863.495360732425"
"2";"182";"Simulation";"838.974755982362"
"2";"183";"Simulation";"858.312648533727"
"2";"184";"Simulation";"821.830421388655"
"2";"185";"Simulation";"813.801881568278"
"2";"186";"Simulation";"833.613752366961"
"2";"187";"Simulation";"860.521615688927"
"2";"188";"Simulation";"874.55668148901"
"2";"189";"Simulation";"865.396915431352"
"2";"190";"Simulation";"868.367515186103"
"2";"191";"Simulation";"847.240646721242"
"2";"192";"Simulation";"832.668621914714"
"2";"193";"Simulation";"845.312883409164"
"2";"194";"Simulation";"853.497263842905"
"2";"195";"Simulation";"846.392468413137"
"2";"196";"Simulation";"835.739582116609"
"2";"197";"Simulation";"834.89470942643"
"2";"198";"Simulation";"827.648778665292"
"2";"199";"Simulation";"837.063383077489"
"2";"200";"Simulation";"804.972768312797"
"2";"201";"Simulation";"838.497735098679"
"3";"1";"Simulation";"264"
"3";"2";"Simulation";"237.655381755162"
"3";"3";"Simulation";"221.584113030355"
"3";"4";"Simulation";"228.695027191701"
"3";"5";"Simulation";"220.530781917999"
"3";"6";"Simulation";"238.225181739777"
"3";"7";"Simulation";"253.222476551793"
"3";"8";"Simulation";"300.376308057362"
"3";"9";"Simulation";"291.901000890462"
"3";"10";"Simulation";"339.968311800432"
"3";"11";"Simulation";"340.833153996407"
"3";"12";"Simulation";"360.734669497993"
"3";"13";"Simulation";"333.542733768872"
"3";"14";"Simulation";"343.812048915243"
"3";"15";"Simulation";"379.941747017301"
"3";"16";"Simulation";"394.129292721052"
"3";"17";"Simulation";"387.132219336656"
"3";"18";"Simulation";"394.21311409634"
"3";"19";"Simulation";"416.517927314361"
"3";"20";"Simulation";"432.620586557609"
"3";"21";"Simulation";"419.373322747244"
"3";"22";"Simulation";"476.229126700017"
"3";"23";"Simulation";"484.815087053619"
"3";"24";"Simulation";"453.570334152285"
"3";"25";"Simulation";"468.904176148709"
"3";"26";"Simulation";"504.878549981409"
"3";"27";"Simulation";"529.555848607987"
"3";"28";"Simulation";"522.487591348598"
"3";"29";"Simulation";"532.458965561953"
"3";"30";"Simulation";"534.791396590372"
"3";"31";"Simulation";"542.695267651657"
"3";"32";"Simulation";"542.391469934769"
"3";"33";"Simulation";"524.081265099423"
"3";"34";"Simulation";"538.635781324283"
"3";"35";"Simulation";"543.694128935182"
"3";"36";"Simulation";"540.990068106305"
"3";"37";"Simulation";"540.642498369984"
"3";"38";"Simulation";"541.480870217428"
"3";"39";"Simulation";"572.896352391663"
"3";"40";"Simulation";"581.142094062254"
"3";"41";"Simulation";"637.334110016577"
"3";"42";"Simulation";"584.524009070239"
"3";"43";"Simulation";"588.234756275174"
"3";"44";"Simulation";"559.066628117764"
"3";"45";"Simulation";"560.753656667791"
"3";"46";"Simulation";"582.406750522594"
"3";"47";"Simulation";"562.329030927954"
"3";"48";"Simulation";"607.540175618639"
"3";"49";"Simulation";"633.655858377111"
"3";"50";"Simulation";"672.279123415369"
"3";"51";"Simulation";"649.296087088896"
"3";"52";"Simulation";"644.728240695737"
"3";"53";"Simulation";"626.888399419178"
"3";"54";"Simulation";"620.343517602804"
"3";"55";"Simulation";"628.607720924265"
"3";"56";"Simulation";"632.151602861467"
"3";"57";"Simulation";"617.425020062019"
"3";"58";"Simulation";"627.704699369837"
"3";"59";"Simulation";"620.324441774943"
"3";"60";"Simulation";"578.257466457033"
"3";"61";"Simulation";"614.241095247484"
"3";"62";"Simulation";"649.15509433201"
"3";"63";"Simulation";"654.435168614037"
"3";"64";"Simulation";"683.404928154203"
"3";"65";"Simulation";"653.120662348437"
"3";"66";"Simulation";"665.870699948498"
"3";"67";"Simulation";"667.138334559409"
"3";"68";"Simulation";"670.823285112231"
"3";"69";"Simulation";"681.490373145557"
"3";"70";"Simulation";"658.041426829918"
"3";"71";"Simulation";"667.249517510143"
"3";"72";"Simulation";"679.981199402205"
"3";"73";"Simulation";"685.471812684744"
"3";"74";"Simulation";"675.968716817831"
"3";"75";"Simulation";"692.58672794893"
"3";"76";"Simulation";"707.348265747401"
"3";"77";"Simulation";"725.496324463755"
"3";"78";"Simulation";"688.63041639914"
"3";"79";"Simulation";"710.475372808996"
"3";"80";"Simulation";"709.577808922995"
"3";"81";"Simulation";"719.645545388049"
"3";"82";"Simulation";"723.703070115241"
"3";"83";"Simulation";"729.013786091437"
"3";"84";"Simulation";"739.017318961965"
"3";"85";"Simulation";"735.140809170081"
"3";"86";"Simulation";"746.108623673772"
"3";"87";"Simulation";"764.40572740224"
"3";"88";"Simulation";"760.336306263529"
"3";"89";"Simulation";"752.891398207435"
"3";"90";"Simulation";"780.875943223937"
"3";"91";"Simulation";"798.991633581725"
"3";"92";"Simulation";"770.847887605422"
"3";"93";"Simulation";"784.881146719239"
"3";"94";"Simulation";"778.620615007897"
"3";"95";"Simulation";"786.888486392718"
"3";"96";"Simulation";"798.514204928962"
"3";"97";"Simulation";"795.983135815105"
"3";"98";"Simulation";"809.521518567267"
"3";"99";"Simulation";"807.134544504496"
"3";"100";"Simulation";"788.297359324034"
"3";"101";"Simulation";"765.773528271446"
"3";"102";"Simulation";"785.214630394026"
"3";"103";"Simulation";"775.612741080702"
"3";"104";"Simulation";"797.711265748653"
"3";"105";"Simulation";"801.589563453697"
"3";"106";"Simulation";"808.474200282698"
"3";"107";"Simulation";"838.249824507898"
"3";"108";"Simulation";"834.389392453931"
"3";"109";"Simulation";"821.281511264118"
"3";"110";"Simulation";"841.408704265576"
"3";"111";"Simulation";"861.782781650054"
"3";"112";"Simulation";"863.114547687547"
"3";"113";"Simulation";"884.106945721161"
"3";"114";"Simulation";"872.388788664827"
"3";"115";"Simulation";"834.819073624191"
"3";"116";"Simulation";"842.60714960464"
"3";"117";"Simulation";"832.065178097975"
"3";"118";"Simulation";"831.017676904486"
"3";"119";"Simulation";"833.903300428271"
"3";"120";"Simulation";"833.557887074207"
"3";"121";"Simulation";"845.338152755815"
"3";"122";"Simulation";"872.255743906737"
"3";"123";"Simulation";"882.627592380612"
"3";"124";"Simulation";"878.309665061447"
"3";"125";"Simulation";"902.744510726443"
"3";"126";"Simulation";"905.553235414381"
"3";"127";"Simulation";"914.577780360896"
"3";"128";"Simulation";"899.186185357946"
"3";"129";"Simulation";"886.891133288"
"3";"130";"Simulation";"893.600859401135"
"3";"131";"Simulation";"916.656914804828"
"3";"132";"Simulation";"896.996812856051"
"3";"133";"Simulation";"877.114768102891"
"3";"134";"Simulation";"891.686402335274"
"3";"135";"Simulation";"901.034223794645"
"3";"136";"Simulation";"913.618772569768"
"3";"137";"Simulation";"877.17764007062"
"3";"138";"Simulation";"873.298620174194"
"3";"139";"Simulation";"884.214590669839"
"3";"140";"Simulation";"888.741748824743"
"3";"141";"Simulation";"890.205794156373"
"3";"142";"Simulation";"858.359963998229"
"3";"143";"Simulation";"888.934827399498"
"3";"144";"Simulation";"868.160962253896"
"3";"145";"Simulation";"878.631113907127"
"3";"146";"Simulation";"891.907216728255"
"3";"147";"Simulation";"901.82605259041"
"3";"148";"Simulation";"882.394567442446"
"3";"149";"Simulation";"881.871379420829"
"3";"150";"Simulation";"864.552075929692"
"3";"151";"Simulation";"867.193676925517"
"3";"152";"Simulation";"860.846320299043"
"3";"153";"Simulation";"855.219301447217"
"3";"154";"Simulation";"829.037359744842"
"3";"155";"Simulation";"813.719612041765"
"3";"156";"Simulation";"810.245265073162"
"3";"157";"Simulation";"790.006715521266"
"3";"158";"Simulation";"787.980097923942"
"3";"159";"Simulation";"794.184954311303"
"3";"160";"Simulation";"796.927583041351"
"3";"161";"Simulation";"798.685441996775"
"3";"162";"Simulation";"794.533957795844"
"3";"163";"Simulation";"790.334669636144"
"3";"164";"Simulation";"790.147970281606"
"3";"165";"Simulation";"807.342632443772"
"3";"166";"Simulation";"816.763982943709"
"3";"167";"Simulation";"814.27207502021"
"3";"168";"Simulation";"818.91767742717"
"3";"169";"Simulation";"853.321742055076"
"3";"170";"Simulation";"833.100781946049"
"3";"171";"Simulation";"819.965479020756"
"3";"172";"Simulation";"808.505226034885"
"3";"173";"Simulation";"816.715633684926"
"3";"174";"Simulation";"814.348209814306"
"3";"175";"Simulation";"808.817932376423"
"3";"176";"Simulation";"798.555336376895"
"3";"177";"Simulation";"800.019876527878"
"3";"178";"Simulation";"814.246996594797"
"3";"179";"Simulation";"807.510320783987"
"3";"180";"Simulation";"784.774609627511"
"3";"181";"Simulation";"787.927415286171"
"3";"182";"Simulation";"788.205043763832"
"3";"183";"Simulation";"780.934256627405"
"3";"184";"Simulation";"761.841159041474"
"3";"185";"Simulation";"754.766706739249"
"3";"186";"Simulation";"749.441056474018"
"3";"187";"Simulation";"750.109299629739"
"3";"188";"Simulation";"760.275901510202"
"3";"189";"Simulation";"762.551620497037"
"3";"190";"Simulation";"788.159523963373"
"3";"191";"Simulation";"776.689496194185"
"3";"192";"Simulation";"793.763827320454"
"3";"193";"Simulation";"805.750852671539"
"3";"194";"Simulation";"800.52087599063"
"3";"195";"Simulation";"801.371577890973"
"3";"196";"Simulation";"795.303945534361"
"3";"197";"Simulation";"791.607617117364"
"3";"198";"Simulation";"792.497436711299"
"3";"199";"Simulation";"772.0636321405"
"3";"200";"Simulation";"758.729294918788"
"3";"201";"Simulation";"747.699788499555"
"4";"1";"Simulation";"249"
"4";"2";"Simulation";"204.146686557084"
"4";"3";"Simulation";"208.53461658708"
"4";"4";"Simulation";"221.003333886095"
"4";"5";"Simulation";"244.824048142711"
"4";"6";"Simulation";"270.551002397389"
"4";"7";"Simulation";"293.692373019593"
"4";"8";"Simulation";"259.432388809474"
"4";"9";"Simulation";"307.740998854694"
"4";"10";"Simulation";"334.67222519311"
"4";"11";"Simulation";"364.63155313084"
"4";"12";"Simulation";"371.083056293545"
"4";"13";"Simulation";"377.438248328081"
"4";"14";"Simulation";"362.689681203399"
"4";"15";"Simulation";"378.712783642588"
"4";"16";"Simulation";"377.668168307146"
"4";"17";"Simulation";"378.568330689722"
"4";"18";"Simulation";"377.082680769594"
"4";"19";"Simulation";"362.924230178796"
"4";"20";"Simulation";"396.088238299521"
"4";"21";"Simulation";"389.214771748851"
"4";"22";"Simulation";"429.500225759916"
"4";"23";"Simulation";"426.004751622784"
"4";"24";"Simulation";"445.843376509098"
"4";"25";"Simulation";"472.21564047807"
"4";"26";"Simulation";"476.112365225825"
"4";"27";"Simulation";"460.636174450285"
"4";"28";"Simulation";"499.178478473549"
"4";"29";"Simulation";"496.210796888564"
"4";"30";"Simulation";"489.024015998938"
"4";"31";"Simulation";"510.25440966132"
"4";"32";"Simulation";"506.116771924271"
"4";"33";"Simulation";"499.953450308669"
"4";"34";"Simulation";"554.963222397728"
"4";"35";"Simulation";"565.915177971487"
"4";"36";"Simulation";"569.60939849432"
"4";"37";"Simulation";"581.488758324452"
"4";"38";"Simulation";"594.398931757058"
"4";"39";"Simulation";"616.978268624276"
"4";"40";"Simulation";"611.180263115675"
"4";"41";"Simulation";"613.500801908443"
"4";"42";"Simulation";"607.477187839617"
"4";"43";"Simulation";"584.219720986962"
"4";"44";"Simulation";"611.077960087132"
"4";"45";"Simulation";"608.959973206832"
"4";"46";"Simulation";"617.290936824468"
"4";"47";"Simulation";"637.119607920673"
"4";"48";"Simulation";"641.72839128576"
"4";"49";"Simulation";"667.813834624669"
"4";"50";"Simulation";"689.148714019323"
"4";"51";"Simulation";"712.861109062165"
"4";"52";"Simulation";"705.078801576709"
"4";"53";"Simulation";"707.497124599205"
"4";"54";"Simulation";"722.649131592703"
"4";"55";"Simulation";"718.313342079236"
"4";"56";"Simulation";"704.536437023453"
"4";"57";"Simulation";"710.385561964198"
"4";"58";"Simulation";"718.336077614575"
"4";"59";"Simulation";"742.631983881912"
"4";"60";"Simulation";"738.024950201835"
"4";"61";"Simulation";"727.767686617447"
"4";"62";"Simulation";"734.43881228778"
