"Iteration";"Year";"Type";"N"
"14";"102";"Simulation";"184.28580601488"
"14";"103";"Simulation";"186.32340124628"
"14";"104";"Simulation";"180.580562210438"
"14";"105";"Simulation";"178.249375689622"
"14";"106";"Simulation";"185.796515090899"
"14";"107";"Simulation";"180.690606431515"
"14";"108";"Simulation";"175.890430278875"
"14";"109";"Simulation";"174.816963815341"
"14";"110";"Simulation";"179.638293583656"
"14";"111";"Simulation";"187.023008986666"
"14";"112";"Simulation";"179.749727066404"
"14";"113";"Simulation";"170.894218205303"
"14";"114";"Simulation";"176.207393755655"
"14";"115";"Simulation";"172.662833135217"
"14";"116";"Simulation";"166.341633601019"
"14";"117";"Simulation";"166.157572338634"
"14";"118";"Simulation";"153.424235511473"
"14";"119";"Simulation";"156.744960901768"
"14";"120";"Simulation";"156.159081543409"
"14";"121";"Simulation";"154.888795448645"
"14";"122";"Simulation";"159.553686292591"
"14";"123";"Simulation";"144.027496087381"
"14";"124";"Simulation";"148.626214271706"
"14";"125";"Simulation";"153.35398260509"
"14";"126";"Simulation";"152.295073403798"
"14";"127";"Simulation";"143.40298436951"
"14";"128";"Simulation";"135.247816727316"
"14";"129";"Simulation";"142.022358149658"
"14";"130";"Simulation";"152.058913050483"
"14";"131";"Simulation";"146.221667771391"
"14";"132";"Simulation";"139.359186691025"
"14";"133";"Simulation";"131.498027306017"
"14";"134";"Simulation";"129.90806810156"
"14";"135";"Simulation";"132.562081926471"
"14";"136";"Simulation";"124.30168034324"
"14";"137";"Simulation";"125.42246845227"
"14";"138";"Simulation";"126.88877521728"
"14";"139";"Simulation";"132.105071938632"
"14";"140";"Simulation";"127.405233237957"
"14";"141";"Simulation";"129.067381769131"
"14";"142";"Simulation";"130.210048639652"
"14";"143";"Simulation";"133.994249945184"
"14";"144";"Simulation";"127.642659066574"
"14";"145";"Simulation";"130.515342143072"
"14";"146";"Simulation";"136.493619520267"
"14";"147";"Simulation";"138.928763385693"
"14";"148";"Simulation";"138.186887439958"
"14";"149";"Simulation";"141.342948703915"
"14";"150";"Simulation";"125.63494189868"
"14";"151";"Simulation";"124.799207590291"
"14";"152";"Simulation";"127.81873082564"
"14";"153";"Simulation";"119.31659857847"
"14";"154";"Simulation";"116.768451142102"
"14";"155";"Simulation";"125.593155847393"
"14";"156";"Simulation";"120.269161035564"
"14";"157";"Simulation";"116.678977518936"
"14";"158";"Simulation";"115.667682526639"
"14";"159";"Simulation";"106.041916367006"
"14";"160";"Simulation";"105.560033693709"
"14";"161";"Simulation";"104.521646371728"
"14";"162";"Simulation";"109.224482115393"
"14";"163";"Simulation";"105.864596290213"
"14";"164";"Simulation";"107.645015348762"
"14";"165";"Simulation";"102.03443122441"
"14";"166";"Simulation";"105.950421974204"
"14";"167";"Simulation";"101.090955468477"
"14";"168";"Simulation";"99.1272085243203"
"14";"169";"Simulation";"110.402129670899"
"14";"170";"Simulation";"99.3866442025875"
"14";"171";"Simulation";"114.619767465915"
"14";"172";"Simulation";"112.564877334936"
"14";"173";"Simulation";"113.801646438793"
"14";"174";"Simulation";"117.515361604844"
"14";"175";"Simulation";"119.352398767406"
"14";"176";"Simulation";"105.386597032911"
"14";"177";"Simulation";"106.598481817712"
"14";"178";"Simulation";"105.527821563692"
"14";"179";"Simulation";"105.19546083145"
"14";"180";"Simulation";"105.596410987412"
"14";"181";"Simulation";"114.285296867045"
"14";"182";"Simulation";"109.180136334476"
"14";"183";"Simulation";"107.517258130821"
"14";"184";"Simulation";"108.303804965019"
"14";"185";"Simulation";"120.848294795426"
"14";"186";"Simulation";"115.930456279207"
"14";"187";"Simulation";"116.406082846477"
"14";"188";"Simulation";"115.772648459078"
"14";"189";"Simulation";"113.822708547819"
"14";"190";"Simulation";"115.796412479775"
"14";"191";"Simulation";"125.209798548922"
"14";"192";"Simulation";"124.185929712644"
"14";"193";"Simulation";"125.254878423804"
"14";"194";"Simulation";"119.342412322024"
"14";"195";"Simulation";"114.415815150943"
"14";"196";"Simulation";"110.915913511606"
"14";"197";"Simulation";"133.817851558367"
"14";"198";"Simulation";"121.558397606398"
"14";"199";"Simulation";"124.09144695033"
"14";"200";"Simulation";"114.070743568406"
"14";"201";"Simulation";"117.349495007951"
"15";"1";"Simulation";"569"
"15";"2";"Simulation";"522.857737714807"
"15";"3";"Simulation";"502.357186151642"
"15";"4";"Simulation";"502.385606477544"
"15";"5";"Simulation";"495.148400279163"
"15";"6";"Simulation";"476.916782130936"
"15";"7";"Simulation";"466.778612747966"
"15";"8";"Simulation";"470.360844907338"
"15";"9";"Simulation";"469.628158552309"
"15";"10";"Simulation";"460.599001305355"
"15";"11";"Simulation";"443.609494237213"
"15";"12";"Simulation";"438.631510096564"
"15";"13";"Simulation";"424.020948572973"
"15";"14";"Simulation";"421.568697477804"
"15";"15";"Simulation";"418.398708852975"
"15";"16";"Simulation";"411.649955523276"
"15";"17";"Simulation";"413.196307148272"
"15";"18";"Simulation";"405.774784191844"
"15";"19";"Simulation";"401.760551946717"
"15";"20";"Simulation";"398.256673102461"
"15";"21";"Simulation";"389.853082346682"
"15";"22";"Simulation";"383.632810477907"
"15";"23";"Simulation";"385.077176632323"
"15";"24";"Simulation";"387.309147713409"
"15";"25";"Simulation";"391.280296582649"
"15";"26";"Simulation";"368.71599080068"
"15";"27";"Simulation";"366.914829947938"
"15";"28";"Simulation";"364.190393158473"
"15";"29";"Simulation";"365.565350392028"
"15";"30";"Simulation";"353.013092764853"
"15";"31";"Simulation";"343.655397717901"
"15";"32";"Simulation";"331.552008547373"
"15";"33";"Simulation";"325.062717055804"
"15";"34";"Simulation";"327.577633883013"
"15";"35";"Simulation";"320.318640994715"
"15";"36";"Simulation";"313.210371207125"
"15";"37";"Simulation";"306.445414625354"
"15";"38";"Simulation";"298.50311815794"
"15";"39";"Simulation";"297.711609054936"
"15";"40";"Simulation";"303.580631527391"
"15";"41";"Simulation";"291.337271835499"
"15";"42";"Simulation";"289.928298838619"
"15";"43";"Simulation";"285.393108690062"
"15";"44";"Simulation";"283.347051371406"
"15";"45";"Simulation";"282.074809004037"
"15";"46";"Simulation";"280.729548393089"
"15";"47";"Simulation";"284.367644955349"
"15";"48";"Simulation";"275.45356832251"
"15";"49";"Simulation";"275.418608137946"
"15";"50";"Simulation";"275.212710114965"
"15";"51";"Simulation";"270.832050407599"
"15";"52";"Simulation";"267.454265551552"
"15";"53";"Simulation";"274.710304771084"
"15";"54";"Simulation";"265.461369984955"
"15";"55";"Simulation";"258.75524273952"
"15";"56";"Simulation";"249.749741335019"
"15";"57";"Simulation";"238.590346339958"
"15";"58";"Simulation";"238.902216440291"
"15";"59";"Simulation";"237.047596790506"
"15";"60";"Simulation";"230.65685224856"
"15";"61";"Simulation";"226.313452806809"
"15";"62";"Simulation";"228.452909229832"
"15";"63";"Simulation";"230.325058014699"
"15";"64";"Simulation";"222.487970997929"
"15";"65";"Simulation";"214.725144622445"
"15";"66";"Simulation";"222.595507557639"
"15";"67";"Simulation";"214.530136636455"
"15";"68";"Simulation";"217.187220754235"
"15";"69";"Simulation";"213.225452517088"
"15";"70";"Simulation";"214.782916199919"
"15";"71";"Simulation";"211.932873359304"
"15";"72";"Simulation";"201.606646086246"
"15";"73";"Simulation";"199.480151117288"
"15";"74";"Simulation";"197.591989049323"
"15";"75";"Simulation";"189.889718691815"
"15";"76";"Simulation";"182.711052858167"
"15";"77";"Simulation";"191.553556163549"
"15";"78";"Simulation";"196.937865554061"
"15";"79";"Simulation";"186.42958054251"
"15";"80";"Simulation";"180.903546249079"
"15";"81";"Simulation";"179.804702910423"
"15";"82";"Simulation";"178.049273053271"
"15";"83";"Simulation";"182.517921464546"
"15";"84";"Simulation";"183.217793311631"
"15";"85";"Simulation";"182.781521619298"
"15";"86";"Simulation";"177.566772131009"
"15";"87";"Simulation";"180.521752587159"
"15";"88";"Simulation";"171.82668378918"
"15";"89";"Simulation";"177.928919930669"
"15";"90";"Simulation";"175.355895700042"
"15";"91";"Simulation";"175.745643866748"
"15";"92";"Simulation";"180.379850636962"
"15";"93";"Simulation";"177.477178242808"
"15";"94";"Simulation";"169.835232047068"
"15";"95";"Simulation";"170.307619963172"
"15";"96";"Simulation";"175.705960993936"
"15";"97";"Simulation";"178.287248078365"
"15";"98";"Simulation";"175.845553570953"
"15";"99";"Simulation";"175.711248791325"
"15";"100";"Simulation";"185.498406555322"
"15";"101";"Simulation";"174.674896974141"
"15";"102";"Simulation";"169.086514604976"
"15";"103";"Simulation";"173.338937137145"
"15";"104";"Simulation";"178.546132742603"
"15";"105";"Simulation";"177.491983841612"
"15";"106";"Simulation";"173.637390747917"
"15";"107";"Simulation";"183.07762669262"
"15";"108";"Simulation";"173.130190434328"
"15";"109";"Simulation";"171.496914114496"
"15";"110";"Simulation";"173.567509564749"
"15";"111";"Simulation";"174.905338855311"
"15";"112";"Simulation";"177.962364023292"
"15";"113";"Simulation";"159.112309826242"
"15";"114";"Simulation";"147.048668332479"
"15";"115";"Simulation";"162.56186863522"
"15";"116";"Simulation";"154.080661182468"
"15";"117";"Simulation";"157.57283440502"
"15";"118";"Simulation";"157.475679946484"
"15";"119";"Simulation";"155.425460813877"
"15";"120";"Simulation";"152.29870386412"
"15";"121";"Simulation";"157.970416873435"
"15";"122";"Simulation";"156.472734997804"
"15";"123";"Simulation";"164.71389714995"
"15";"124";"Simulation";"167.548669691766"
"15";"125";"Simulation";"176.355914255105"
"15";"126";"Simulation";"175.205737087767"
"15";"127";"Simulation";"163.620685468119"
"15";"128";"Simulation";"156.982726067418"
"15";"129";"Simulation";"155.29311352969"
"15";"130";"Simulation";"164.232119452241"
"15";"131";"Simulation";"161.742925003567"
"15";"132";"Simulation";"164.231000164954"
"15";"133";"Simulation";"172.087410812936"
"15";"134";"Simulation";"169.231272016293"
"15";"135";"Simulation";"166.119866709382"
"15";"136";"Simulation";"175.898498481972"
"15";"137";"Simulation";"167.768156212234"
"15";"138";"Simulation";"175.693757131395"
"15";"139";"Simulation";"179.435356586678"
"15";"140";"Simulation";"173.795470823151"
"15";"141";"Simulation";"169.778280622505"
"15";"142";"Simulation";"169.140494958889"
"15";"143";"Simulation";"181.162694164062"
"15";"144";"Simulation";"177.031576091596"
"15";"145";"Simulation";"170.411233701989"
"15";"146";"Simulation";"174.781903477277"
"15";"147";"Simulation";"167.748687693462"
"15";"148";"Simulation";"182.295451598489"
"15";"149";"Simulation";"182.060186186045"
"15";"150";"Simulation";"169.643957391309"
"15";"151";"Simulation";"162.911726346111"
"15";"152";"Simulation";"149.249764625305"
"15";"153";"Simulation";"155.660303085777"
"15";"154";"Simulation";"163.722308167326"
"15";"155";"Simulation";"164.198859517597"
"15";"156";"Simulation";"162.430573576972"
"15";"157";"Simulation";"161.171558307868"
"15";"158";"Simulation";"155.200214985716"
"15";"159";"Simulation";"154.597249167843"
"15";"160";"Simulation";"160.942663209251"
"15";"161";"Simulation";"159.742606269969"
"15";"162";"Simulation";"148.676324041817"
"15";"163";"Simulation";"160.341965973655"
"15";"164";"Simulation";"149.094079922075"
"15";"165";"Simulation";"151.960762264615"
"15";"166";"Simulation";"154.003575301823"
"15";"167";"Simulation";"158.428327938294"
"15";"168";"Simulation";"152.309526179759"
"15";"169";"Simulation";"153.563351455649"
"15";"170";"Simulation";"152.128928594152"
"15";"171";"Simulation";"155.688134567873"
"15";"172";"Simulation";"149.604346603942"
"15";"173";"Simulation";"147.657163128874"
"15";"174";"Simulation";"132.259693164668"
"15";"175";"Simulation";"120.539253334394"
"15";"176";"Simulation";"124.015982458536"
"15";"177";"Simulation";"124.615227688735"
"15";"178";"Simulation";"118.172001768438"
"15";"179";"Simulation";"125.221605222383"
"15";"180";"Simulation";"117.181602193584"
"15";"181";"Simulation";"122.380872948995"
"15";"182";"Simulation";"115.264430389655"
"15";"183";"Simulation";"122.994577186792"
"15";"184";"Simulation";"118.635638242627"
"15";"185";"Simulation";"118.22231696572"
"15";"186";"Simulation";"118.862440255759"
"15";"187";"Simulation";"122.375870645576"
"15";"188";"Simulation";"122.056308532668"
"15";"189";"Simulation";"128.256648148398"
"15";"190";"Simulation";"115.935812458534"
"15";"191";"Simulation";"114.210639663523"
"15";"192";"Simulation";"112.369368118484"
"15";"193";"Simulation";"111.231496792124"
"15";"194";"Simulation";"111.59174314583"
"15";"195";"Simulation";"111.853549116542"
"15";"196";"Simulation";"111.663340594886"
"15";"197";"Simulation";"100.094716942128"
"15";"198";"Simulation";"107.380423818642"
"15";"199";"Simulation";"106.252626547696"
"15";"200";"Simulation";"97.1372599898955"
"15";"201";"Simulation";"104.908222167441"
"16";"1";"Simulation";"601"
"16";"2";"Simulation";"556.521376049463"
"16";"3";"Simulation";"535.893515943783"
"16";"4";"Simulation";"542.035174174744"
"16";"5";"Simulation";"528.817298969918"
"16";"6";"Simulation";"522.07570502481"
"16";"7";"Simulation";"515.146116372492"
"16";"8";"Simulation";"511.928173620676"
"16";"9";"Simulation";"504.565745695479"
"16";"10";"Simulation";"496.763187401073"
"16";"11";"Simulation";"488.085068258212"
"16";"12";"Simulation";"481.82776086517"
"16";"13";"Simulation";"468.048614616594"
"16";"14";"Simulation";"467.782848661297"
"16";"15";"Simulation";"453.604235084684"
"16";"16";"Simulation";"445.289767652001"
"16";"17";"Simulation";"445.318346642431"
"16";"18";"Simulation";"438.561004005139"
"16";"19";"Simulation";"438.229340946707"
"16";"20";"Simulation";"432.499323544149"
"16";"21";"Simulation";"426.140778361737"
"16";"22";"Simulation";"422.037210702649"
"16";"23";"Simulation";"416.679298258817"
"16";"24";"Simulation";"411.827072710693"
"16";"25";"Simulation";"407.96231355634"
"16";"26";"Simulation";"398.13354772859"
"16";"27";"Simulation";"397.932627546936"
"16";"28";"Simulation";"392.152696032404"
"16";"29";"Simulation";"380.575241024695"
"16";"30";"Simulation";"378.565971219139"
"16";"31";"Simulation";"381.650564919473"
"16";"32";"Simulation";"375.547976622313"
"16";"33";"Simulation";"367.670668317824"
"16";"34";"Simulation";"369.880518641234"
"16";"35";"Simulation";"374.156594436714"
"16";"36";"Simulation";"368.009065199618"
"16";"37";"Simulation";"364.061427782442"
"16";"38";"Simulation";"359.629618594172"
"16";"39";"Simulation";"349.625125034907"
"16";"40";"Simulation";"354.885238568336"
"16";"41";"Simulation";"355.014357389414"
"16";"42";"Simulation";"346.441908866945"
"16";"43";"Simulation";"346.581803435116"
"16";"44";"Simulation";"345.729074793076"
"16";"45";"Simulation";"343.994798132625"
"16";"46";"Simulation";"342.571540920735"
"16";"47";"Simulation";"341.183929494957"
"16";"48";"Simulation";"331.711386320755"
"16";"49";"Simulation";"325.004295687222"
"16";"50";"Simulation";"329.843986336254"
"16";"51";"Simulation";"311.16617454097"
"16";"52";"Simulation";"311.537653882988"
"16";"53";"Simulation";"304.513092255735"
"16";"54";"Simulation";"310.408641651719"
"16";"55";"Simulation";"303.593214149925"
"16";"56";"Simulation";"298.68147316553"
"16";"57";"Simulation";"303.188039753909"
"16";"58";"Simulation";"294.580212553559"
"16";"59";"Simulation";"287.52139693757"
"16";"60";"Simulation";"276.850047917218"
"16";"61";"Simulation";"270.420161718801"
"16";"62";"Simulation";"271.58705174281"
"16";"63";"Simulation";"258.217438260769"
"16";"64";"Simulation";"262.551412287535"
"16";"65";"Simulation";"254.35704577359"
"16";"66";"Simulation";"247.726688662087"
"16";"67";"Simulation";"239.615652628674"
"16";"68";"Simulation";"240.606003795485"
"16";"69";"Simulation";"259.135710308227"
"16";"70";"Simulation";"258.043504231764"
"16";"71";"Simulation";"249.119079670103"
"16";"72";"Simulation";"250.985384066533"
"16";"73";"Simulation";"232.308578633768"
"16";"74";"Simulation";"232.139952587329"
"16";"75";"Simulation";"244.682860069262"
"16";"76";"Simulation";"236.18543817282"
"16";"77";"Simulation";"233.906624917843"
"16";"78";"Simulation";"227.543504626362"
"16";"79";"Simulation";"226.700186259441"
"16";"80";"Simulation";"231.339984079812"
"16";"81";"Simulation";"226.874071476202"
"16";"82";"Simulation";"222.975470348483"
"16";"83";"Simulation";"218.897899481273"
"16";"84";"Simulation";"229.761985148665"
"16";"85";"Simulation";"229.594989603226"
"16";"86";"Simulation";"221.694374656283"
"16";"87";"Simulation";"216.85598802893"
"16";"88";"Simulation";"221.225033160463"
"16";"89";"Simulation";"228.77610284242"
"16";"90";"Simulation";"228.200057389361"
"16";"91";"Simulation";"219.21127724125"
"16";"92";"Simulation";"209.739866935064"
"16";"93";"Simulation";"215.542185527732"
"16";"94";"Simulation";"218.649431920861"
"16";"95";"Simulation";"207.707206268446"
"16";"96";"Simulation";"206.979470399204"
"16";"97";"Simulation";"204.543045406743"
"16";"98";"Simulation";"206.036118016844"
"16";"99";"Simulation";"208.142354561477"
"16";"100";"Simulation";"204.655658072923"
"16";"101";"Simulation";"204.692561226002"
"16";"102";"Simulation";"209.528478493227"
"16";"103";"Simulation";"208.546654520506"
"16";"104";"Simulation";"207.409799926585"
"16";"105";"Simulation";"200.107198053521"
"16";"106";"Simulation";"216.561744643663"
"16";"107";"Simulation";"222.770829010663"
"16";"108";"Simulation";"215.102145050121"
"16";"109";"Simulation";"211.554659872039"
"16";"110";"Simulation";"212.620664310911"
"16";"111";"Simulation";"222.077313166512"
"16";"112";"Simulation";"219.212793339226"
"16";"113";"Simulation";"216.49588555157"
"16";"114";"Simulation";"223.539984060477"
"16";"115";"Simulation";"228.984971247945"
"16";"116";"Simulation";"224.726778789913"
"16";"117";"Simulation";"221.377513491371"
"16";"118";"Simulation";"211.58181255175"
"16";"119";"Simulation";"208.904588976809"
"16";"120";"Simulation";"216.490556268316"
"16";"121";"Simulation";"208.756058480976"
"16";"122";"Simulation";"207.220048653893"
"16";"123";"Simulation";"209.75829489418"
"16";"124";"Simulation";"218.867896851486"
"16";"125";"Simulation";"212.372010350587"
"16";"126";"Simulation";"199.802130188703"
"16";"127";"Simulation";"210.181883415141"
"16";"128";"Simulation";"213.031148628896"
"16";"129";"Simulation";"212.983620354995"
"16";"130";"Simulation";"200.857671956304"
"16";"131";"Simulation";"200.043031890918"
"16";"132";"Simulation";"195.092199422269"
"16";"133";"Simulation";"201.754879972352"
"16";"134";"Simulation";"192.92885420937"
"16";"135";"Simulation";"195.894468918219"
"16";"136";"Simulation";"203.456016324654"
"16";"137";"Simulation";"197.250869600567"
"16";"138";"Simulation";"189.79807760296"
"16";"139";"Simulation";"199.718568940643"
"16";"140";"Simulation";"194.49348205272"
"16";"141";"Simulation";"193.839147637462"
"16";"142";"Simulation";"187.919379100963"
"16";"143";"Simulation";"189.202187487973"
"16";"144";"Simulation";"192.633077146928"
"16";"145";"Simulation";"195.780654920539"
"16";"146";"Simulation";"192.004452628011"
"16";"147";"Simulation";"192.504957625543"
"16";"148";"Simulation";"200.083552064746"
"16";"149";"Simulation";"200.941806906259"
"16";"150";"Simulation";"191.880297847623"
"16";"151";"Simulation";"195.963397902524"
"16";"152";"Simulation";"192.251158488671"
"16";"153";"Simulation";"181.196053645049"
"16";"154";"Simulation";"188.941264858734"
"16";"155";"Simulation";"184.577584388417"
"16";"156";"Simulation";"185.024017611777"
"16";"157";"Simulation";"188.183868798571"
"16";"158";"Simulation";"174.48982853966"
"16";"159";"Simulation";"168.865248901046"
"16";"160";"Simulation";"179.573263916408"
"16";"161";"Simulation";"180.755030765396"
"16";"162";"Simulation";"179.402676225738"
"16";"163";"Simulation";"182.04734686489"
"16";"164";"Simulation";"185.431582109298"
"16";"165";"Simulation";"178.555166568275"
"16";"166";"Simulation";"174.923924972057"
"16";"167";"Simulation";"184.552723545575"
"16";"168";"Simulation";"173.841045937051"
"16";"169";"Simulation";"167.057152805599"
"16";"170";"Simulation";"173.898648802746"
"16";"171";"Simulation";"167.924795669714"
"16";"172";"Simulation";"165.434522286747"
"16";"173";"Simulation";"161.253152624289"
"16";"174";"Simulation";"160.919936057887"
"16";"175";"Simulation";"149.837680437931"
"16";"176";"Simulation";"148.870240588076"
"16";"177";"Simulation";"141.848266497036"
"16";"178";"Simulation";"136.856396145875"
"16";"179";"Simulation";"139.047943288772"
"16";"180";"Simulation";"138.005336138361"
"16";"181";"Simulation";"131.607598103973"
"16";"182";"Simulation";"126.784882491466"
"16";"183";"Simulation";"116.320581508504"
"16";"184";"Simulation";"122.128456711313"
"16";"185";"Simulation";"114.845510292672"
"16";"186";"Simulation";"111.711616139658"
"16";"187";"Simulation";"116.667539077308"
"16";"188";"Simulation";"107.742716165056"
"16";"189";"Simulation";"108.721746424941"
"16";"190";"Simulation";"111.340998481044"
"16";"191";"Simulation";"107.811815655387"
"16";"192";"Simulation";"109.201777279842"
"16";"193";"Simulation";"111.549806915221"
"16";"194";"Simulation";"114.693285848481"
"16";"195";"Simulation";"117.882544286371"
"16";"196";"Simulation";"127.939170962008"
"16";"197";"Simulation";"130.725412095151"
"16";"198";"Simulation";"128.634698803583"
"16";"199";"Simulation";"115.042096521419"
"16";"200";"Simulation";"124.309400054703"
"16";"201";"Simulation";"116.228419791706"
"17";"1";"Simulation";"580"
"17";"2";"Simulation";"538.453358747131"
"17";"3";"Simulation";"518.195635554486"
"17";"4";"Simulation";"504.302110267433"
"17";"5";"Simulation";"507.459315173662"
"17";"6";"Simulation";"493.446796655181"
"17";"7";"Simulation";"475.946559854554"
"17";"8";"Simulation";"472.572682616315"
"17";"9";"Simulation";"466.019321833587"
"17";"10";"Simulation";"458.117252066393"
"17";"11";"Simulation";"444.802534368892"
"17";"12";"Simulation";"448.443399531868"
"17";"13";"Simulation";"438.037436063232"
"17";"14";"Simulation";"427.159171188569"
"17";"15";"Simulation";"432.636483871165"
"17";"16";"Simulation";"430.772810386776"
"17";"17";"Simulation";"421.751780158532"
"17";"18";"Simulation";"419.538864993658"
"17";"19";"Simulation";"409.289140119932"
"17";"20";"Simulation";"405.245511984301"
"17";"21";"Simulation";"398.020321086157"
"17";"22";"Simulation";"404.816167670342"
"17";"23";"Simulation";"396.459724031705"
"17";"24";"Simulation";"386.44658751745"
"17";"25";"Simulation";"375.223211941264"
"17";"26";"Simulation";"375.675882804718"
"17";"27";"Simulation";"380.427148415484"
"17";"28";"Simulation";"375.524406832142"
"17";"29";"Simulation";"367.521804810605"
"17";"30";"Simulation";"356.985085141349"
"17";"31";"Simulation";"359.193138613416"
"17";"32";"Simulation";"357.509516727245"
"17";"33";"Simulation";"359.452952750522"
"17";"34";"Simulation";"352.435066205061"
"17";"35";"Simulation";"336.359090103277"
"17";"36";"Simulation";"336.040136402961"
"17";"37";"Simulation";"327.027369630241"
"17";"38";"Simulation";"331.510974373586"
"17";"39";"Simulation";"336.316256230717"
"17";"40";"Simulation";"337.300593222995"
"17";"41";"Simulation";"329.943816988245"
"17";"42";"Simulation";"334.351153157957"
"17";"43";"Simulation";"321.454494419976"
"17";"44";"Simulation";"317.643339544273"
"17";"45";"Simulation";"316.971747029745"
"17";"46";"Simulation";"319.89582467631"
"17";"47";"Simulation";"319.510004946655"
"17";"48";"Simulation";"322.608375812852"
"17";"49";"Simulation";"311.078151602429"
"17";"50";"Simulation";"305.801797165505"
"17";"51";"Simulation";"303.009512244039"
"17";"52";"Simulation";"310.816214324833"
"17";"53";"Simulation";"309.805216353056"
"17";"54";"Simulation";"308.002948124704"
"17";"55";"Simulation";"293.916117648922"
"17";"56";"Simulation";"295.065092082677"
"17";"57";"Simulation";"286.83867526971"
"17";"58";"Simulation";"281.717377155615"
"17";"59";"Simulation";"282.178681252994"
"17";"60";"Simulation";"277.757010034884"
"17";"61";"Simulation";"275.343315991251"
"17";"62";"Simulation";"275.039360907089"
"17";"63";"Simulation";"262.379082488249"
"17";"64";"Simulation";"258.259491644846"
"17";"65";"Simulation";"254.022576170654"
"17";"66";"Simulation";"244.987110277983"
"17";"67";"Simulation";"246.382775244585"
"17";"68";"Simulation";"242.265194486716"
"17";"69";"Simulation";"238.75078919212"
"17";"70";"Simulation";"235.220546175637"
"17";"71";"Simulation";"229.242829459488"
"17";"72";"Simulation";"234.573663680565"
"17";"73";"Simulation";"239.310941550123"
"17";"74";"Simulation";"234.685052465435"
"17";"75";"Simulation";"232.55828773322"
"17";"76";"Simulation";"234.641324118276"
"17";"77";"Simulation";"233.394835034968"
"17";"78";"Simulation";"233.689387831478"
"17";"79";"Simulation";"220.077063485227"
"17";"80";"Simulation";"227.39578857867"
"17";"81";"Simulation";"215.849543679538"
"17";"82";"Simulation";"210.608826956683"
"17";"83";"Simulation";"214.961023845345"
"17";"84";"Simulation";"205.256840449472"
"17";"85";"Simulation";"208.302150686537"
"17";"86";"Simulation";"192.947666646149"
"17";"87";"Simulation";"190.492622506423"
"17";"88";"Simulation";"198.844059835295"
"17";"89";"Simulation";"196.935151995068"
"17";"90";"Simulation";"184.140488703772"
"17";"91";"Simulation";"194.134683544869"
"17";"92";"Simulation";"193.408058593318"
"17";"93";"Simulation";"185.515962990171"
"17";"94";"Simulation";"184.049241974087"
"17";"95";"Simulation";"181.307817386242"
"17";"96";"Simulation";"169.101932239886"
"17";"97";"Simulation";"175.751669016146"
"17";"98";"Simulation";"187.947333859652"
"17";"99";"Simulation";"186.742322430854"
"17";"100";"Simulation";"176.739070768697"
"17";"101";"Simulation";"182.274580796592"
"17";"102";"Simulation";"191.400186062699"
"17";"103";"Simulation";"168.958500407689"
"17";"104";"Simulation";"173.453649117058"
"17";"105";"Simulation";"177.626248649986"
"17";"106";"Simulation";"175.659504365166"
"17";"107";"Simulation";"168.644751810709"
"17";"108";"Simulation";"165.422319981285"
"17";"109";"Simulation";"164.215078361493"
"17";"110";"Simulation";"163.272311957414"
"17";"111";"Simulation";"165.469919522975"
"17";"112";"Simulation";"165.190602837551"
"17";"113";"Simulation";"166.431342797778"
"17";"114";"Simulation";"154.609098331361"
"17";"115";"Simulation";"151.502352057017"
"17";"116";"Simulation";"144.043714214882"
"17";"117";"Simulation";"142.845936290409"
"17";"118";"Simulation";"144.254139691551"
"17";"119";"Simulation";"141.514580517732"
"17";"120";"Simulation";"140.162757679864"
"17";"121";"Simulation";"137.940670320384"
"17";"122";"Simulation";"135.532286987368"
"17";"123";"Simulation";"139.580790175058"
"17";"124";"Simulation";"148.201864962649"
"17";"125";"Simulation";"147.239178060276"
"17";"126";"Simulation";"148.597959857976"
"17";"127";"Simulation";"141.687386773629"
"17";"128";"Simulation";"137.027809242025"
"17";"129";"Simulation";"135.074346341813"
"17";"130";"Simulation";"137.689767823187"
"17";"131";"Simulation";"134.28149655332"
"17";"132";"Simulation";"133.24842523034"
"17";"133";"Simulation";"131.439946037556"
"17";"134";"Simulation";"138.061583382112"
"17";"135";"Simulation";"141.455452243004"
"17";"136";"Simulation";"135.370587220221"
"17";"137";"Simulation";"134.741957682453"
"17";"138";"Simulation";"145.91333995778"
"17";"139";"Simulation";"146.21794395871"
"17";"140";"Simulation";"142.648885652584"
"17";"141";"Simulation";"154.050709236603"
"17";"142";"Simulation";"146.494914243234"
"17";"143";"Simulation";"145.776482534979"
"17";"144";"Simulation";"151.243512343308"
"17";"145";"Simulation";"142.867859848788"
"17";"146";"Simulation";"143.194572830056"
"17";"147";"Simulation";"130.994206123374"
"17";"148";"Simulation";"132.167046240576"
"17";"149";"Simulation";"125.602961822656"
"17";"150";"Simulation";"125.539545393557"
"17";"151";"Simulation";"124.243873733967"
"17";"152";"Simulation";"130.826502088424"
"17";"153";"Simulation";"121.804322273548"
"17";"154";"Simulation";"126.307675864938"
"17";"155";"Simulation";"125.557001010088"
"17";"156";"Simulation";"123.036571119837"
"17";"157";"Simulation";"129.354474089942"
"17";"158";"Simulation";"130.223662468956"
"17";"159";"Simulation";"132.228646683988"
"17";"160";"Simulation";"125.123279244477"
"17";"161";"Simulation";"124.10280577371"
"17";"162";"Simulation";"124.912321416945"
"17";"163";"Simulation";"118.120653894328"
"17";"164";"Simulation";"114.831408422"
